Title,Date,Category,Description
Chứng khoán giảm mạnh cuối phiên,2025-10-02 16:12:00,Kinh doanh,Áp lực bán xuất hiện dồn dập vào những phút cuối phiên khiến chứng khoán đóng cửa giảm hơn 12 điểm với gần 66% cổ phiếu bị nhuộm đỏ.
Đề xuất lắp hàng nghìn camera AI giám sát giao thông toàn quốc,2025-10-02 16:14:00,Thời sự,"Cục CSGT đã trình Bộ Công an đề án lắp đặt hàng nghìn camera AI hiện đại để giám sát, phát hiện vi phạm và hỗ trợ điều tiết giao thông trên toàn quốc."
Mỹ nhân 'Như Ý truyện' kết hôn,2025-10-02 16:30:00,Giải trí,"Lý Thuần, diễn viên Trung Quốc đóng ""Như Ý truyện"", ""Khánh dư niên"", cưới ca sĩ Mã Địch."
Sacombank mở gói tín dụng 40.000 tỷ đồng,2025-10-02 16:30:00,Kinh doanh,"Sacombank triển khai gói vay ưu đãi với lãi suất từ 4,3% một năm, cho khách hàng cá nhân và doanh nghiệp đi kèm thủ tục tinh gọn, áp dụng đến hết 31/12."
Ông Nguyễn Đức Trung tái cử Bí thư Nghệ An,2025-10-02 17:35:00,Thời sự,"Ông Nguyễn Đức Trung, Bí thư Tỉnh ủy Nghệ An đương nhiệm, được Ban chấp hành Đảng bộ tỉnh bầu tiếp tục giữ chức Bí thư Tỉnh ủy nhiệm kỳ 2025-2030, với tỷ lệ phiếu thuận 100%."
Xuất khẩu nông lâm thủy sản vượt 52 tỷ USD sau 9 tháng,2025-10-02 18:00:00,Kinh doanh,"Xuất khẩu nông lâm thủy sản 9 tháng đạt hơn 52 tỷ USD, tăng 14% so với cùng kỳ năm ngoái, nhờ nhiều nhóm hàng chủ lực tăng trưởng mạnh cả giá trị lẫn thị trường."
Mặt trận Tổ quốc tiếp nhận 672 tỷ đồng ủng hộ đồng bào sau bão Bualoi,2025-10-02 18:17:00,Thời sự,"Đến chiều 2/10, Trung ương Mặt trận Tổ quốc Việt Nam đã tiếp nhận 672 tỷ đồng ủng hộ đồng bào khắc phục hậu quả bão Bualoi qua các tài khoản ngân hàng."
Bãi biển Nhật Lệ ken đặc rác sau bão,2025-10-02 18:28:00,Thời sự,"Quảng Trị Khoảng 2 km bãi biển Nhật Lệ, phường Đồng Hới tràn ngập rác từ các con sông đổ ra, công nhân dọn được vài tiếng thì rác lại tấp vào."
Hồng Nhung kể quá trình chống chọi ung thư vú,2025-10-02 18:50:00,Giải trí,"Ca sĩ Hồng Nhung cùng những phụ nữ mắc ung thư vú kể quá trình chiến đấu với bệnh tật, trong sách ảnh ''Chúng tôi đó - Phụ nữ kiên cường''."
Aeon tính mở loạt siêu thị tại Việt Nam để tăng gấp ba doanh số,2025-10-02 18:51:00,Kinh doanh,"Với doanh số siêu thị, cửa hàng tại Việt Nam tăng bình quân 30% mỗi năm, Aeon tính mở mới loạt điểm bán để tăng gấp 3 khoản thu hiện tại vào 2030."
Hãng phim Disney cảnh cáo Character.AI,2025-10-02 19:00:00,Giải trí,Nền tảng Character.AI phải gỡ bỏ hình ảnh các nhân vật hoạt hình Disney nổi tiếng sau khi bị hãng này cáo buộc đánh cắp dữ liệu.
Cởi đồ ở hội đồng trường California để phản đối chính sách với người chuyển giới,2025-10-02 19:26:00,Thế giới,Mỹ Một phụ nữ cởi quần áo ngoài tại cuộc họp hội đồng trường để phản đối chính sách cho phép học sinh chuyển giới tùy chọn dùng nhà vệ sinh nam hay nữ.
Hộp quà Trung thu Paris Gâteaux kết hợp nhiều hương vị Á - Âu,2025-10-02 20:00:00,Kinh doanh,"Hộp quà Trung thu ""Hà Nội nghìn năm văn hiến"" kết hợp hương vị truyền thống Việt cùng tinh hoa ẩm thực Nhật, Hong Kong, Pháp, gửi gắm thông điệp đoàn viên."
Ngộ độc tập thể sau bữa trưa học đường có thịt cá mập,2025-10-02 20:06:00,Thế giới,Indonesia Món thịt cá mập trong suất cơm học đường miễn phí bị nghi là nguyên nhân 25 người ngộ độc.
"Celine Dion nỗ lực duy trì sức khỏe, sắc vóc",2025-10-02 20:18:00,Giải trí,"Danh ca Celine Dion múa ballet, dưỡng da đều đặn, nuôi dưỡng sức khỏe bền vững ở tuổi gần 60."
Đơn hàng sản xuất tăng trở lại,2025-10-02 20:40:00,Kinh doanh,"Tình hình ngành sản xuất Việt Nam cải thiện 3 tháng liền, với lượng đơn đặt hàng mới tăng trở lại sau tháng 8 suy giảm, theo S&P Global."
Tổng Bí thư quyên góp ủng hộ người dân ảnh hưởng bởi bão Bualoi,2025-10-02 20:44:00,Thời sự,"Chiều 2/10, Tổng Bí thư Tô Lâm cùng tập thể cán bộ, công chức, viên chức Văn phòng Trung ương Đảng tổ chức quyên góp ủng hộ người dân bị ảnh hưởng bởi bão Bualoi."
Bảo hiểm lên tới 2 tỷ đồng cho ôtô ngập nước do bão Bualoi,2025-10-02 20:51:00,Kinh doanh,Một hãng bảo hiểm công bố mức bồi thường cho ôtô ngập nước do ảnh hưởng bão Bualoi có thể lên tới 2 tỷ đồng một xe.
"Lãnh đạo Lào, Cuba chia buồn với Việt Nam về hậu quả bão Bualoi",2025-10-02 21:30:00,Thế giới,"Lãnh đạo các nước gửi lời chia buồn tới Việt Nam sau khi bão Bualoi gây thiệt hại nặng nề về người, tài sản và hoa màu ở các tỉnh miền Bắc và miền Trung."
"Lao xe, đâm dao tại giáo đường Do Thái ở Anh",2025-10-02 22:13:00,Thế giới,"Kẻ tấn công gây ra vụ lao xe và đâm dao bên ngoài giáo đường Do Thái ở Manchester, khiến hai người thiệt mạng và ba người bị thương."
10 phường có nhiều người vi phạm giao thông nhất cả nước,2025-10-02 22:13:00,Thời sự,"Trên cơ sở phân tích dữ liệu tập trung, Cục CSGT thống kê 10 xã, phường có nhiều người vi phạm giao thông nhất, đứng đầu là Phan Đình Phùng, tỉnh Thái Nguyên."
Cấp 2.500 tỷ đồng hỗ trợ địa phương ảnh hưởng bão Bualoi,2025-10-02 22:55:00,Thời sự,"Thủ tướng Phạm Minh Chính cấp 2.524 tỷ đồng từ nguồn dự phòng ngân sách trung ương năm 2025 cho 15 tỉnh thành khắc phục hậu quả cơn bão Bualoi, ngày 2/10."
'Nền kinh tế giữ đà tăng trưởng tích cực',2025-10-02 22:56:00,Kinh doanh,"Nền kinh tế giữ đà tăng trưởng tích cực, dự kiến đạt mức cao trong 9 tháng đầu năm, theo báo cáo tại cuộc họp Thường trực Chính phủ."
Tổng thống Hàn Quốc xin lỗi về sai phạm trong làn sóng 'xuất khẩu con nuôi',2025-10-02 23:30:00,Thế giới,Tổng thống Hàn Quốc Lee Jae-myung xin lỗi sau khi các cơ quan cho nhận con nuôi của nước này bị phát hiện sai phạm về nhân quyền từ vài thập kỷ trước.
Dự kiến 22 ngày nghỉ lễ Tết năm 2026,2025-10-03 00:00:00,Thời sự,"Theo đề xuất của Bộ Nội vụ, năm 2026, công chức, người lao động được nghỉ tổng cộng 22 ngày các kỳ lễ Tết, gồm 11 ngày chính thức và 11 ngày nghỉ hàng tuần, hoán đổi."
TP HCM khó mở làn riêng cho xe đạp ở trung tâm,2025-10-03 00:00:00,Thời sự,"Việc mở làn đường dành riêng cho xe đạp tại trung tâm TP HCM gặp khó do vỉa hè hẹp, thường xuyên bị lấn chiếm, lòng đường nhỏ và phương tiện đông."
Ông Trump tìm thỏa thuận với doanh nghiệp 30 ngành trọng điểm,2025-10-03 00:00:00,Kinh doanh,"Nhà Trắng đang theo đuổi các thỏa thuận đầu tư, sản xuất với các doanh nghiệp thuộc 30 ngành quan trọng về an ninh và kinh tế Mỹ."
Đường 3.800 tỷ đồng nối TP HCM - Đồng Nai dày đặc 'ổ voi',2025-10-03 00:00:00,Thời sự,"Sau một năm khai thác, đường tạo lực Bắc Tân Uyên - Phú Giáo - Bàu Bàng dài 41 km nhiều đoạn hư hỏng nặng, chi chít ""ổ gà, ổ voi"", gây nguy hiểm cho xe đi qua."
Hôn nhân đồng cam cộng khổ của Hồng Ngọc,2025-10-03 00:00:00,Giải trí,"Khi ca sĩ Hồng Ngọc bị bỏng nặng, chồng cô - bầu show Thomas Tâm Nguyễn - khóc vì lo lắng, thay vợ chăm sóc nhà cửa, con cái."
Tính năng tên lửa 'sứ giả chiến tranh' Ukraine muốn Mỹ cung cấp,2025-10-03 01:00:00,Thế giới,"Tên lửa hành trình Tomahawk có tầm bắn lớn, độ chính xác cao và đầu đạn uy lực, khiến nó trở thành vũ khí được Ukraine khao khát sở hữu."
Nhiều nền kinh tế xích lại gần nhau vì thuế của ông Trump,2025-10-03 03:00:00,Kinh doanh,"Nhiều cuộc đàm phán của các nền kinh tế đình trệ hơn 10 năm được tái khởi động, hàng loạt hiệp định thương mại cũng được ký kết vì Mỹ áp thuế nhập khẩu."
Bão Matmo hôm nay vào Biển Đông,2025-10-03 06:49:00,Thời sự,"Đổ bộ đảo Luzon, Philippines trưa nay với sức gió cấp 9, bão Matmo sau đó vào Biển Đông và dự báo tăng lên cấp 11 khi vào vịnh Bắc Bộ ngày 6/10."
Ông Putin: Nếu Nga là hổ giấy thì NATO sẽ là gì?,2025-10-03 07:03:00,Thế giới,"Ông Putin phản bác phát biểu của ông Trump rằng Nga là ""hổ giấy"", đồng thời cảnh báo hậu quả nếu Washington cung cấp tên lửa Tomahawk cho Kiev."
Tiêm kích F-35 Hà Lan khoe thành tích hạ 'UAV Nga',2025-10-03 07:28:00,Thế giới,"Tiêm kích F-35 Hà Lan sơn biểu tượng có hình giống UAV Nga, dường như là phi cơ đã đánh chặn phi cơ xâm nhập Ba Lan tháng trước."
Tiêm kích Mỹ bị tố áp sát bờ biển Venezuela,2025-10-03 07:58:00,Thế giới,"Venezuela tuyên bố phát hiện 5 tiêm kích Mỹ bay gần bờ biển, gọi đây là ""hành động khiêu khích"" và ""mối đe dọa an ninh quốc gia""."
Ông Trump tuyên bố Mỹ 'xung đột vũ trang' với băng đảng ma túy,2025-10-03 08:21:00,Thế giới,"Tổng thống Trump gửi thông báo đến quốc hội, tuyên bố Mỹ đang tham gia xung đột vũ trang với các băng đảng ma túy."
Tìm thấy hai thi thể trong ôtô bị vùi lấp ở Lào Cai,2025-10-03 08:55:00,Thời sự,"Sáng 3/10, lực lượng cứu hộ tìm thấy thi thể hai trong ba người đàn ông mất tích trong vụ sạt lở đất ở xã Minh Lương, tỉnh Lào Cai."
Thủ lĩnh băng đảng thừa nhận bị 'thành trì biên giới' của ông Trump kiềm tỏa,2025-10-03 09:05:00,Thế giới,Thủ lĩnh cấp cao của băng đảng Sinaloa ở Mexico thừa nhận chính sách cứng rắn về an ninh biên giới của Tổng thống Trump khiến hoạt động của họ khó khăn hơn.
Thái Lan cho phép người dân đổi vé số 'xịt' thành tiền dưỡng già,2025-10-03 09:12:00,Thế giới,"Chính phủ Thái Lan chuẩn bị chính sách mới, cho phép người dân chuyển đổi một phần số tiền mua vé số ""xịt"" thành tiền hưu trí, nhằm khuyến khích tiết kiệm."
Vingroup lọt top 3 doanh nghiệp niêm yết có hoạt động IR được yêu thích nhất,2025-10-03 09:30:00,Kinh doanh,"Tập đoàn Vingroup lọt top 3 doanh nghiệp niêm yết vốn hóa lớn, phi tài chính có hoạt động quan hệ nhà đầu tư (IR) được yêu thích nhất năm 2025, tại lễ trao giải IR Awards, tổ chức ngày 2/10 ở TP HCM."
Biên kịch xin lỗi vì khiến Jeon Ji Hyun bị tẩy chay,2025-10-03 09:34:00,Giải trí,"Biên kịch và đạo diễn phim ""Tempest"" xin lỗi khi câu thoại ""Vì sao Trung Quốc thích chiến tranh?"" đã khiến Jeon Ji Hyun bị tẩy chay ở nước này."
Sập cầu trên đường tránh ở Tuyên Quang,2025-10-03 09:38:00,Thời sự,"Sáng 3/10, cầu Tát Luông dài 150 m, rộng 10 m trên tuyến đường tránh xã Nà Hang, tỉnh Tuyên Quang, bị sập một mố cầu sau khi nước lũ rút."
Phim của Triệu Lộ Tư có 'bản đồ có đường đứt đoạn' gây bức xúc,2025-10-03 09:40:00,Giải trí,"Phim Trung Quốc ""Hãy để tôi tỏa sáng"" - Triệu Lộ Tư đóng chính - xuất hiện hình ảnh ""bản đồ có đường đứt đoạn"" trong tập 16."
Trục vớt 1.000 đồng xu trị giá 1 triệu USD ngoài khơi Florida,2025-10-03 09:51:00,Thế giới,"Mỹ Công ty Mỹ trục vớt 1.000 đồng xu trị giá 1 triệu USD, tại khu vực hạm đội Tây Ban Nha bị đắm ngoài khơi biển Florida từ thế kỷ 18."
Tổng thống Iran đề xuất dời đô khỏi Tehran vì hạn hán,2025-10-03 10:21:00,Thế giới,Tổng thống Pezeshkian tuyên bố nước này không còn lựa chọn nào khác ngoài viễn cảnh dời đô về phía nam vì khủng hoảng thiếu nước.
"Israel tuyên bố chặn 41 tàu tiếp cận Dải Gaza, bắt hơn 400 người",2025-10-03 10:38:00,Thế giới,Israel tuyên bố đã đổ quân lên 41 phương tiện thuộc Đội thuyền buồm Global Sumud đang tìm cách tiếp cận Dải Gaza và bắt khoảng 400 nhà hoạt động.
"51 người chết, thiệt hại gần 16.000 tỷ đồng do bão Bualoi",2025-10-03 10:41:00,Thời sự,"Số người chết tăng lên 51, thiệt hại kinh tế do bão Bualoi tiếp tục tăng do nhiều nạn nhân mất tích được tìm thấy và địa phương thống kê đầy đủ hơn."
Bộ Chính trị chỉ định ông Nguyễn Tiến Hải làm Bí thư An Giang,2025-10-03 10:53:00,Thời sự,"Ông Nguyễn Tiến Hải, 60 tuổi, được Bộ Chính trị chỉ định tiếp tục giữ chức Bí thư Tỉnh ủy An Giang, nhiệm kỳ 2025-2030."
Mỹ khoe phi đội tiêm kích F-35 triển khai gần Venezuela,2025-10-03 11:01:00,Thế giới,"Quân đội Mỹ lần đầu công bố ảnh tiêm kích tàng hình F-35B ở căn cứ tại Puerto Rico, khi căng thẳng với Venezuela tiếp tục leo thang."
Thượng tướng Thái Đại Ngọc làm Bí thư Gia Lai,2025-10-03 11:12:00,Thời sự,"Thượng tướng Thái Đại Ngọc, Phó tổng Tham mưu trưởng Quân đội nhân dân, được Bộ Chính trị chỉ định giữ chức Bí thư Tỉnh ủy Gia Lai nhiệm kỳ 2025-2030."
Lối thoát để mở cửa lại chính phủ Mỹ,2025-10-03 11:16:00,Thế giới,"Nhiều nghị sĩ Mỹ đang chạy đua tìm kiếm con đường khả thi để mở cửa lại chính phủ, ngăn nguy cơ cuộc khủng hoảng gây hậu quả nghiêm trọng."
Ông Johnathan Hạnh Nguyễn nhận danh hiệu 'Doanh nhân Việt Nam tiêu biểu',2025-10-03 11:20:00,Kinh doanh,"Hà Nội Ông Johnathan Hạnh Nguyễn, Chủ tịch tập đoàn IPPG, nhận danh hiệu ""Doanh nhân Việt Nam tiêu biểu hành trình Đất nước Đổi mới - Hội nhập - Vươn tầm"", ngày 2/10."
Sân bay Đức dừng hàng loạt chuyến bay vì drone,2025-10-03 11:26:00,Thế giới,"Sân bay Munich của Đức phải hủy, điều hướng hàng chục chuyến bay do phát hiện hàng loạt drone xuất hiện quanh khu vực."
Ông Trump: Công chức có thể bị sa thải nếu chính phủ tiếp tục đóng cửa,2025-10-03 11:33:00,Thế giới,Tổng thống Mỹ cảnh báo công chức liên bang có thể bị sa thải và các dự án cũng bị cắt giảm nếu chính phủ còn tiếp tục đóng cửa.
Bitcoin lên lại mốc 120.000 USD,2025-10-03 11:39:00,Kinh doanh,"Lo ngại việc chính phủ Mỹ đóng cửa và dòng tiền lớn đổ về các quỹ ETF giúp giá Bitcoin tăng mạnh, trở lại vùng giá 120.000 USD."
G-DRAGON sắp trở lại Việt Nam biểu diễn,2025-10-03 11:40:00,Giải trí,"VPBank đưa ""ông hoàng Kpop"" G-DRAGON đến sân khấu Vinhomes Ocean Park 3 ngày 8/11, đánh dấu lần thứ hai trở lại Việt Nam trong năm nay."
Ông Nguyễn Hữu Nghĩa làm Bí thư Hưng Yên nhiệm kỳ 2025-2030,2025-10-03 11:42:00,Thời sự,"Ông Nguyễn Hữu Nghĩa, 53 tuổi, Bí thư Tỉnh ủy đương nhiệm, được Bộ Chính trị chỉ định tiếp tục giữ chức Bí thư Tỉnh ủy Hưng Yên nhiệm kỳ 2025-2030."
Công ty của Warren Buffett sắp có thương vụ lớn nhất 3 năm,2025-10-03 11:50:00,Kinh doanh,"Việc mua hãng hóa chất OxyChem với 9,7 tỷ USD sẽ là thương vụ M&A lớn nhất với Berkshire Hathaway kể từ năm 2022."
Đường kết nối TP HCM - Tây Ninh mở rộng gần 3 lần,2025-10-03 12:00:00,Thời sự,"Đường ĐT 830C (Nguyễn Hữu Trí) dài 9 km được mở rộng gần ba lần, từ 12 m lên 30 m với tổng vốn đầu tư khoảng 1.850 tỷ đồng, khởi công sáng 3/10."
Thông điệp 'nghe lời hoặc rời đi' của chính quyền Trump với tướng lĩnh Mỹ,2025-10-03 12:00:00,Thế giới,"Cuộc họp gấp tại Virginia là cách chính quyền Trump yêu cầu tướng lĩnh Mỹ tuân thủ tiêu chuẩn thể chất, loại bỏ ""hệ tư tưởng woke"" nếu không muốn mất ghế."
Diễn viên 19 tuổi bỏ trốn vì 'phải đóng quá nhiều cảnh hôn',2025-10-03 12:20:00,Giải trí,"Trung Quốc Hồ Lăng Thần, 19 tuổi, trốn khỏi đoàn phim lúc rạng sáng vì ""không quay nổi nhiều cảnh hôn theo yêu cầu kịch bản""."
Cử tri Đà Nẵng: Nhà ở xã hội phải tách biệt với kinh doanh,2025-10-03 12:26:00,Thời sự,"Tại hội nghị tiếp xúc cử tri TP Đà Nẵng sáng 3/10, nhiều ý kiến đề nghị chính sách nhà ở xã hội cần tách bạch với hoạt động kinh doanh bất động sản, tránh tình trạng giao cho doanh nghiệp rồi bị thổi giá."
Thủ tướng quyên góp ủng hộ người dân vùng bão Bualoi,2025-10-03 12:27:00,Thời sự,Thủ tướng Phạm Minh Chính cùng các Phó thủ tướng và tập thể Văn phòng Chính phủ quyên góp 500 triệu đồng ủng hộ người dân bị ảnh hưởng bởi bão Bualoi.
"Tăng trưởng tín dụng 9 tháng đạt gần 13,4%",2025-10-03 12:28:00,Kinh doanh,"Ông Phạm Chí Quang, Vụ trưởng Vụ Chính sách tiền tệ, cho biết tín dụng tăng trưởng gần 13,37% sau 9 tháng, và dự báo có thể đạt 19-20% năm nay."
Yến Nhi diễn trang phục truyền thống Thái Lan,2025-10-03 12:48:00,Giải trí,Hoa hậu Yến Nhi diện trang phục truyền thống nhiều sắc màu của phụ nữ Thái Lan tại họp báo Miss Grand International 2025.
Thái Lan phạt tù chung thân kẻ giết cựu chính trị gia Campuchia,2025-10-03 13:51:00,Thế giới,Kẻ bắn chết cựu nghị sĩ đối lập Campuchia tại Bangkok hồi đầu năm đã bị tòa án Thái Lan tuyên án tù chung thân.
Ông Putin ca ngợi con trai lãnh đạo CIA vì chiến đấu cho Nga,2025-10-03 14:15:00,Thế giới,"Tổng thống Putin ca ngợi sự dũng cảm của Michael Gloss, người tử trận khi tham chiến ở tỉnh Donetsk và là con trai phó giám đốc CIA."
'Trùm nhạc rap' Diddy dạy học trong tù,2025-10-03 14:32:00,Giải trí,"Rapper Mỹ Diddy mở lớp dạy kinh doanh, khởi nghiệp cho bạn tù trong thời gian bị tạm giam, chờ xét xử các vụ bê bối tình dục."
'Mở rộng quyền định đoạt của chủ sở hữu tài sản trí tuệ',2025-10-03 14:46:00,Thời sự,"Dự luật Sở hữu trí tuệ sửa đổi sẽ chuyển mạnh trọng tâm từ bảo hộ sang khai thác và thương mại hóa quyền sở hữu trí tuệ, nhằm thúc đẩy đổi mới sáng tạo, trở thành động lực tăng trưởng."
Đề xuất xây hồ ngầm dưới sân bóng để xóa 'rốn ngập' ở TP HCM,2025-10-03 15:01:00,Thời sự,"Hồ điều tiết ngầm được đề xuất xây dựng dưới sân bóng đá Linh Tây, khả năng trữ 13.000 m3 nước, giúp xử lý những khu vực ngập sâu ở Thủ Đức."
Thủ tướng Hungary: EU mạnh hơn nên không cần sợ Nga,2025-10-03 15:02:00,Thế giới,"Thủ tướng Orban bình luận rằng EU vượt trội về dân số, GDP và chi tiêu quốc phòng nên không cần coi Nga là mối đe dọa."
Ukraine đàm phán với Mỹ về thỏa thuận drone 50 tỷ USD,2025-10-03 15:09:00,Thế giới,"Phái đoàn Ukraine tới Mỹ để thảo luận về hợp đồng trị giá 50 tỷ USD, trong đó Kiev sẽ sản xuất 10 triệu drone mỗi năm trong 5 năm."
Ông Trump cắt gần 8 tỷ USD tài trợ các dự án năng lượng sạch,2025-10-03 15:15:00,Kinh doanh,"Chính quyền Trump hủy 7,6 tỷ USD tài trợ cho hàng trăm dự án năng lượng sạch tại 16 bang từng ủng hộ ứng viên Kamala Harris."
James Cameron: 'AI không thể nào thay thế nghệ sĩ',2025-10-03 15:21:00,Giải trí,"James Cameron - đạo diễn ""Avatar"" nói việc làm phim đòi hỏi tư duy kể chuyện và cảm xúc sáng tạo, những thứ máy móc không thể thay thế."
Loạt binh sĩ Na Uy mất tích khi huấn luyện lẩn trốn,2025-10-03 15:32:00,Thế giới,"5 quân nhân Na Uy mất tích trong lúc huấn luyện ẩn mình và lẩn trốn gần biên giới, buộc giới chức cử lực lượng tìm kiếm."
Ukraine để lọt toàn bộ tên lửa Iskander-M trong đòn tập kích của Nga,2025-10-03 15:52:00,Thế giới,"Ukraine tuyên bố đánh chặn thành công 320 UAV và tên lửa các loại trong cuộc tập kích ban đêm của Nga, nhưng không hạ các quả đạn Iskander-M."
Nhà đầu tư Tesla phản đối gói thù lao 1.000 tỷ USD cho Elon Musk,2025-10-03 15:55:00,Kinh doanh,Một nhóm quan chức và cổ đông Tesla thúc giục nhà đầu tư bỏ phiếu phản đối gói thù lao kỷ lục dành cho CEO Elon Musk trong cuộc họp tháng 11.
Hamas 'cần thời gian' xem xét kế hoạch hòa bình của ông Trump,2025-10-03 16:02:00,Thế giới,Quan chức Hamas nói rằng họ cần thời gian để nghiên cứu kế hoạch chấm dứt xung đột Dải Gaza do Tổng thống Mỹ đề xuất.
Chứng khoán kết tuần trong sắc đỏ,2025-10-03 16:11:00,Kinh doanh,"Hơn 61% mã đi lùi, nhiều cổ phiếu ngân hàng và chứng khoán bị nhuộm đỏ khiến VN-Index chốt phiên cuối tuần giảm gần 7 điểm."
Xem xét đề xuất loại bỏ tên bão Bualoi,2025-10-03 16:51:00,Thời sự,Cục Khí tượng Thủy văn (Bộ Nông nghiệp và Môi trường) đang xem xét đề xuất bỏ tên Bualoi ra khỏi danh sách 140 tên đặt cho bão ở Thái Bình Dương.
Hồ Văn Cường: 'Tôi mua được nhà như mơ ước',2025-10-03 16:51:00,Giải trí,"Hồ Văn Cường, 22 tuổi, cho biết mua được nhà tại TP HCM để ổn định cuộc sống cùng bố mẹ, sau gần 10 năm hoạt động âm nhạc."
Bộ Tài chính đang xây quy trình cấp phép sàn giao dịch tài sản mã hóa,2025-10-03 17:17:00,Kinh doanh,"Bộ Tài chính đang xây dựng dự thảo hướng dẫn về bộ tiêu chí và quy trình cấp, điều chỉnh, thu hồi giấy phép với hoạt động cung cấp dịch vụ tài sản mã hóa."
Bão Matmo có thể gây mưa lớn cho Bắc Bộ,2025-10-03 17:45:00,Thời sự,"Chiều 3/10, bão Matmo vượt qua đảo Luzon (Philippines) vào Biển Đông, dự báo vào vịnh Bắc Bộ sáng 5/10, gây mưa lớn cho Bắc Bộ và Thanh Hóa."
"Đề xuất áp thuế thu nhập 0,1% trên giá chuyển nhượng vàng miếng",2025-10-03 17:51:00,Kinh doanh,"Bộ Tài chính thống nhất với Ngân hàng Nhà nước đề xuất thu thuế giao dịch vàng miếng ở mức 0,1% trên giá chuyển nhượng từng lần."
Những ca khúc 'đi cùng năm tháng' của nhạc sĩ Thế Hiển,2025-10-03 18:17:00,Giải trí,"""Hát về anh"", ""Nhánh lan rừng"", ""Hoàng hôn màu tím"" giúp nhạc sĩ Thế Hiển ghi dấu với người mộ điệu thập niên 1980 đến nay."
T&T Energy được vinh danh 'Thương hiệu mạnh tăng trưởng xanh 2025',2025-10-03 19:00:00,Kinh doanh,"Hà Nội Danh hiệu được trao cho T&T Energy - thành viên Tập đoàn T&T Group, trong khuôn khổ Diễn đàn kinh tế mới 2025, ngày 2/10."
Cuba dùng khoản quyên góp từ Việt Nam để khắc phục tình trạng thiếu điện,2025-10-03 19:31:00,Thế giới,"Một phần khoản quyên góp từ Việt Nam đã được triển khai để khắc phục vấn đề cấp bách là tình trạng thiếu điện, theo Chủ tịch Quốc hội Cuba."
Bamboo Capital: Cổ phiếu bị đình chỉ giao dịch là ngoài ý muốn,2025-10-03 19:51:00,Kinh doanh,"Bamboo Capital nói do biến động nhân sự và chưa thể tái cấu trúc nợ nên chậm nộp báo cáo tài chính, khiến cổ phiếu bị đình chỉ giao dịch."
Nỗ lực chống ma túy biến thành 'xung đột vũ trang' của ông Trump,2025-10-03 19:59:00,Thế giới,"Ông Trump thể hiện quyết tâm mạnh tay chống ma túy khi hai lần cho bắn nổ xuồng từ Venezuela và tuyên bố Mỹ đang trong ""xung đột vũ trang"" với các băng đảng."
Lazada hợp tác sàn thương mại điện tử Hàn Quốc,2025-10-03 20:00:00,Kinh doanh,"Lazada hợp tác Gmarket đưa 20 triệu sản phẩm từ các nhà bán hàng Hàn Quốc đến tay người tiêu dùng trong khu vực, tạo trải nghiệm mua sắm liền mạch."
"Đề xuất cá nhân, hộ kinh doanh được giảm 2% lãi suất khi vay vốn xanh",2025-10-03 20:15:00,Kinh doanh,"Cá nhân, hộ kinh doanh, doanh nghiệp tư nhân được giảm 2% khi vay vốn thực hiện dự án xanh qua quỹ tài chính Nhà nước ngoài ngân sách, thay vì ngân hàng."
Ukraine cắt quan hệ ngoại giao với Nicaragua,2025-10-03 20:55:00,Thế giới,Bộ Ngoại giao Ukraine thông báo nước này cắt quan hệ với Nicaragua để đáp trả việc quốc gia Trung Mỹ công nhận các vùng lãnh thổ Nga sáp nhập.
Vợ chồng Hải Yến tay trong tay ở Busan,2025-10-03 21:00:00,Giải trí,Diễn viên Đỗ Thị Hải Yến cùng ông xã doanh nhân lãng mạn bên nhau trong chuyến du lịch Hàn Quốc.
Hai cán bộ bị kỷ luật vì đề xuất dùng lầu Bảo Đại làm nơi ở,2025-10-03 21:02:00,Thời sự,"Khánh Hòa Ông Trần Đức Hà, Giám đốc Trung tâm Bảo tồn di sản văn hóa tỉnh, Phó giám đốc Lê Xuân Lợi bị khiển trách vì đề xuất bố trí nơi ở cho cán bộ trong khu di tích lầu Bảo Đại."
"Tổng Bí thư: 'Không có cán bộ thiếu trình độ, chỉ có thiếu nhiệt tình'",2025-10-03 21:32:00,Thời sự,"Tổng Bí thư Tô Lâm cho rằng không thể nói cấp xã thiếu cán bộ có trình độ, mà chỉ có cán bộ thiếu nhiệt tình, trách nhiệm và tinh thần phục vụ nhân dân."
Nga tập kích lớn chưa từng có vào hạ tầng khí đốt Ukraine,2025-10-03 21:44:00,Thế giới,"Ukraine tố Nga thực hiện cuộc tấn công lớn nhất kể từ khi xung đột bắt đầu vào các cơ sở khí đốt của nước này, gây hậu quả nghiêm trọng."
Nhạc sĩ Trần Tiến đoạt giải Bùi Xuân Phái,2025-10-03 22:02:00,Giải trí,"Nhạc sĩ Trần Tiến, 78 tuổi, nhận Giải thưởng Lớn Bùi Xuân Phái với ""những ca khúc thấm đẫm mạch nguồn văn hóa sông Hồng, phố cổ, xứ Đoài"", theo ban tổ chức."
TP Huế có tân Bí thư,2025-10-03 23:32:00,Thời sự,"Chủ tịch UBND TP Huế Nguyễn Văn Phương (55 tuổi) được bầu giữ chức Bí thư Thành ủy Huế nhiệm kỳ 2025-2030, thay ông Lê Trường Lưu nghỉ hưu."
