id,Title,Date,Category,Description,Url
8716acc714b041bf47691b5ef8910f20,Chồng chất nhiệm vụ quy hoạch Ngũ H&agrave;nh Sơn,2025-10-14T08:00:00,Văn hóa,"<a href=""https://thanhnien.vn/chong-chat-nhiem-vu-quy-hoach-ngu-hanh-son-185251013232516788.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/13/18a-danh-thang-ngu-hanh-son-dang-dung-truoc-cuoc-quy-hoach-lon-chua-tung-coanh-hoang-son-1760371613943973379412-0-163-1441-2469-crop-17603727604402067724979.jpg""></a> Sau 2 năm thực hiện, kế hoạch triển khai quy hoạch bảo quản, tu bổ, phục hồi danh lam thắng cảnh quốc gia đặc biệt Ngũ H&agrave;nh Sơn đang được UBND TP.Đ&agrave; Nẵng điều chỉnh c&aacute;c mốc thời gian bởi h&agrave;ng loạt nhiệm vụ chậm tiến độ.",https://thanhnien.vn/chong-chat-nhiem-vu-quy-hoach-ngu-hanh-son-185251013232516788.htm
73ec7e82bdc5530f69bb518aff01bb6a,Đạo diễn B&ugrave;i Thạc Chuy&ecirc;n được UBND TP.HCM tặng bằng khen&nbsp;,2025-10-14T06:05:00,Văn hóa,"<a href=""https://thanhnien.vn/dao-dien-bui-thac-chuyen-duoc-ubnd-tphcm-tang-bang-khen-185251013231204508.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/13/19a-bui-thac-chuyen-17603716141172136246409-67-0-1667-2560-crop-1760371809993955818795.jpg""></a> Chiều 13.10, đo&agrave;n l&atilde;nh đạo TP.HCM tổ chức lễ ch&uacute;c mừng v&agrave; trao bằng khen cho đạo diễn B&ugrave;i Thạc Chuy&ecirc;n.",https://thanhnien.vn/dao-dien-bui-thac-chuyen-duoc-ubnd-tphcm-tang-bang-khen-185251013231204508.htm
9d99c1f55c0f7c04e9364fa573445431,Chuyện nghệ nh&acirc;n Gen Z: Giữ hồn thanh &acirc;m đại ng&agrave;n,2025-10-14T06:00:00,Văn hóa,"<a href=""https://thanhnien.vn/chuyen-nghe-nhan-gen-z-giu-hon-thanh-am-dai-ngan-185251013231843347.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/13/1a-sinh-nam-2000-nhung-ra-pat-ngoc-ha-co-the-che-tac-hang-chuc-loai-nhac-cu-doc-daoanh-hoang-son-1760371613800264103993-81-0-1681-2560-crop-17603720628761587004424.jpg""></a> Bằng t&agrave;i năng thi&ecirc;n ph&uacute; cộng với đ&ocirc;i tay kh&eacute;o l&eacute;o, nhiều thanh ni&ecirc;n trong độ tuổi gen Z (sinh từ khoảng năm 1997 đến năm 2012) đ&atilde; l&agrave;m n&ecirc;n những t&aacute;c phẩm nghệ thuật độc đ&aacute;o. Ở họ c&oacute; chung sự s&aacute;ng tạo, niềm đam m&ecirc; đặc biệt đối với ng&agrave;nh nghề m&igrave;nh theo đuổi.",https://thanhnien.vn/chuyen-nghe-nhan-gen-z-giu-hon-thanh-am-dai-ngan-185251013231843347.htm
396fb43ea8b7b40cea00a59aa7f616f9,Nh&agrave; văn Shin Kyung-sook giao lưu với độc giả Việt Nam,2025-10-14T05:45:00,Văn hóa,"<a href=""https://thanhnien.vn/nha-van-shin-kyung-sook-giao-luu-voi-doc-gia-viet-nam-185251013230902866.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/13/19b-shin-kyung-sook-1760371614174197798644-59-0-1309-2000-crop-17603716368941490216805.png""></a> Ng&agrave;y 18.10 tại Lotte Mall T&acirc;y Hồ (H&agrave; Nội), nh&agrave; văn H&agrave;n Quốc Shin Kyung-sook sẽ c&oacute; buổi gặp gỡ v&agrave; giao lưu với độc giả Việt Nam nh&acirc;n dịp ra mắt t&aacute;c phẩm mới &#039;Ph&uacute;t biệt ly&#039;.",https://thanhnien.vn/nha-van-shin-kyung-sook-giao-luu-voi-doc-gia-viet-nam-185251013230902866.htm
c5b480b7ebe289f18420203a28a65b49,Kh&aacute;nh H&ograve;a tổ chức lễ hội Kat&ecirc; 2025 với nhiều điểm mới,2025-10-13T17:55:00,Câu chuyện văn hóa,"<a href=""https://thanhnien.vn/khanh-hoa-to-chuc-le-hoi-kate-2025-voi-nhieu-diem-moi-185251013163714958.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/13/z711209460269004f7d471ea97013a46695fe331e10ab3-17603473395181572551970-149-72-1703-2560-crop-17603503563491926259431.jpg""></a> Năm 2025 đ&aacute;nh dấu lần đầu ti&ecirc;n Kh&aacute;nh H&ograve;a triển khai đề &aacute;n &#039;Bảo tồn v&agrave; ph&aacute;t huy gi&aacute; trị lễ hội Kat&ecirc; của đồng b&agrave;o Chăm giai đoạn 2025 - 2030&#039;, với chuỗi hoạt động văn h&oacute;a, nghệ thuật đặc sắc nhằm t&ocirc;n vinh di sản văn h&oacute;a phi vật thể quốc gia n&agrave;y.",https://thanhnien.vn/khanh-hoa-to-chuc-le-hoi-kate-2025-voi-nhieu-diem-moi-185251013163714958.htm
fede41d1c38e2c26712a0de724848595,G&oacute;t sen tr&ecirc;n đất th&eacute;p - Truyện ngắn dự thi của Mộc Mi&ecirc;n,2025-10-13T15:00:00,Sống đẹp,"<a href=""https://thanhnien.vn/got-sen-tren-dat-thep-truyen-ngan-du-thi-cua-moc-mien-185251010155250159.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/10/truyen-17600861298401170318146-237-0-877-1024-crop-1760086153655736968907.png""></a>  Khang trở về con hẻm cũ v&agrave;o một buổi chiều th&aacute;ng bảy mưa dầm dề. S&agrave;i G&ograve;n tiễn g&atilde; bằng một trận kẹt xe đi&ecirc;n rồ v&agrave; vị chua ch&aacute;t của những đ&ecirc;m mất ngủ tr&ecirc;n c&aacute;c bản vẽ bị từ chối.",https://thanhnien.vn/got-sen-tren-dat-thep-truyen-ngan-du-thi-cua-moc-mien-185251010155250159.htm
e356f69c55f40317e93e2d94f0f2064a,Độc lạ c&aacute;ch ph&ograve;ng ch&aacute;y của người xưa ở Nước Mặn,2025-10-13T12:45:00,Câu chuyện văn hóa,"<a href=""https://thanhnien.vn/doc-la-cach-phong-chay-cua-nguoi-xua-o-nuoc-man-185251013104322572.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/13/nuoc-man-3-1760326829778937513575-0-0-1250-2000-crop-17603268392581229950544.jpg""></a> Ng&agrave;y trước, khi nh&agrave; cửa c&ograve;n chủ yếu l&agrave; m&aacute;i tranh v&aacute;ch đất, m&ugrave;a nắng đến l&agrave; nỗi lo ch&aacute;y lan khắp l&agrave;ng. Ấy vậy m&agrave; ở v&ugrave;ng Nước Mặn (Gia Lai), người d&acirc;n lại nghĩ ra một c&aacute;ch ph&ograve;ng ch&aacute;y vừa độc đ&aacute;o vừa hiệu quả đến lạ.",https://thanhnien.vn/doc-la-cach-phong-chay-cua-nguoi-xua-o-nuoc-man-185251013104322572.htm
f4b56cfd7710feeca8453a087d4b2c93,"Vượt l&ecirc;n số phận, gieo mầm y&ecirc;u thương",2025-10-13T09:00:00,Sống đẹp,"<a href=""https://thanhnien.vn/vuot-len-so-phan-gieo-mam-yeu-thuong-185251002165430159.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/2/29157082633068104995489143356963264997051387n-1759398355402497929597-0-0-596-954-crop-17593986816772125982774.jpg""></a> Sinh ra tại l&agrave;ng qu&ecirc; ngh&egrave;o thuộc tỉnh Ninh B&igrave;nh (H&agrave; Nam cũ), khi mới ch&agrave;o đời, th&acirc;n h&igrave;nh nhỏ b&eacute;, gầy g&ograve;, t&ocirc;i chỉ nặng vỏn vẹn 1,3 kg. 6 th&aacute;ng sau sinh t&ocirc;i bị sốt cao dẫn đến ch&acirc;n tr&aacute;i bị teo phải nằm ở Bệnh viện Nhi Trung ương suốt 8 th&aacute;ng r&ograve;ng r&atilde;...",https://thanhnien.vn/vuot-len-so-phan-gieo-mam-yeu-thuong-185251002165430159.htm
0789707717d4a3fd309e13d37e9345fa,Học &#039;văn h&oacute;a ki&ecirc;n nhẫn&#039; c&ugrave;ng &#039;gen bạc&#039;,2025-10-13T08:38:00,Văn hóa,"<a href=""https://thanhnien.vn/hoc-van-hoa-kien-nhan-cung-gen-bac-18525101301483664.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/12/dscf2263-1760294377513730859008-207-0-1807-2560-crop-17602947790221175319502.jpeg""></a> Giữa thời đại &#039;ai cũng d&ugrave;ng Al&#039;, c&oacute; một thế hệ &#039;gen bạc&#039; từng bị xem l&agrave; đứng ngo&agrave;i cuộc c&aacute;ch mạng c&ocirc;ng nghệ: người cao tuổi. Nhưng ch&iacute;nh họ, những &#039;c&ocirc;ng d&acirc;n bạc&#039; đang lặng lẽ bắt s&oacute;ng, học c&aacute;ch l&agrave;m chủ c&ocirc;ng nghệ kh&ocirc;ng chỉ để sống vui, sống khỏe m&agrave; c&ograve;n để tiếp tục tạo ra những gi&aacute; trị mới.",https://thanhnien.vn/hoc-van-hoa-kien-nhan-cung-gen-bac-18525101301483664.htm
52ea3c558296dd69b59e840899a45a17,Dế m&egrave;n l&ecirc;n s&acirc;n khấu nhạc kịch,2025-10-13T08:32:00,Văn hóa,"<a href=""https://thanhnien.vn/de-men-len-san-khau-nhac-kich-185251012232853281.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/12/19c-17602863669502061648144-0-119-1080-1847-crop-17602863784111998580143.jpg""></a> Sau phim hoạt h&igrave;nh v&agrave; c&aacute;c t&aacute;c phẩm truyện tranh ph&aacute;i sinh gần đ&acirc;y, h&igrave;nh tượng dế m&egrave;n từ t&aacute;c phẩm Dế m&egrave;n phi&ecirc;u lưu k&yacute; của nh&agrave; văn T&ocirc; Ho&agrave;i tiếp tục nối d&agrave;i sức sống qua vở nhạc kịch Dế m&egrave;n ngoại truyện.",https://thanhnien.vn/de-men-len-san-khau-nhac-kich-185251012232853281.htm
533ad421625e7dc752b3ee2905efa2ff,&#039;T&iacute;a ơi m&aacute; d&igrave;a&#039; - hơi thở mới cho một chuyện t&igrave;nh son sắt,2025-10-13T08:31:00,Văn hóa,"<a href=""https://thanhnien.vn/tia-oi-ma-dia-hoi-tho-moi-cho-mot-chuyen-tinh-son-sat-185251012233404123.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/12/19b-1760286605776566969475-303-0-1903-2560-crop-1760286622214780374544.jpg""></a> S&acirc;n khấu IDECAF (TP.HCM) một lần nữa l&agrave;m lay động tr&aacute;i tim kh&aacute;n giả với T&iacute;a ơi m&aacute; d&igrave;a (t&aacute;c giả: Nguyễn Thị Minh Ngọc - Vũ Minh; đạo diễn: Vũ Minh - Tuyết Mai - Quốc Thịnh). Bản dựng mới mang sắc th&aacute;i hiện đại hơn, chạm đến cảm x&uacute;c người xem một c&aacute;ch tinh tế v&agrave; dung dị.",https://thanhnien.vn/tia-oi-ma-dia-hoi-tho-moi-cho-mot-chuyen-tinh-son-sat-185251012233404123.htm
f06f49b495d30b99f4a11780d7a2e670,B&ugrave;ng nổ d&ograve;ng s&aacute;ch chữa l&agrave;nh,2025-10-13T07:00:00,Văn hóa,"<a href=""https://thanhnien.vn/bung-no-dong-sach-chua-lanh-185251012234853184.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/12/18a-ol-1760287075434385598834-63-0-703-1024-crop-17602870817851030915486.jpg""></a> Theo thống k&ecirc; của nhiều đơn vị xuất bản, trong năm 2025, d&ograve;ng s&aacute;ch chữa l&agrave;nh, c&acirc;n bằng nội t&acirc;m đang được độc giả quan t&acirc;m, y&ecirc;u th&iacute;ch đặc biệt.",https://thanhnien.vn/bung-no-dong-sach-chua-lanh-185251012234853184.htm
67c8a162d8702256584039538d70ad4f,Thất Sơn huyền b&iacute;: Tứ &Acirc;n Hiếu Nghĩa v&agrave; những lần ph&aacute;p nạn,2025-10-13T06:06:00,Văn hóa,"<a href=""https://thanhnien.vn/that-son-huyen-bi-tu-an-hieu-nghia-va-nhung-lan-phap-nan-185251012232459587.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/12/cong-chua-tam-buuanh-hoang-phuong-17602860193071635945367-0-57-1559-2551-crop-17602860310261054860892.jpg""></a> Hệ ph&aacute;i Tứ &Acirc;n Hiếu Nghĩa ch&iacute;nh thức khai đạo năm 1870, đ&uacute;ng v&agrave;o giai đoạn đen tối của lịch sử. Bấy giờ, thực d&acirc;n Ph&aacute;p đ&atilde; chiếm trọn Nam kỳ. C&aacute;c phong tr&agrave;o kh&aacute;ng chiến của Thi&ecirc;n Hộ Dương, Thủ Khoa Hu&acirc;n, Nguyễn Trung Trực&hellip; lần lượt bị dập tắt.",https://thanhnien.vn/that-son-huyen-bi-tu-an-hieu-nghia-va-nhung-lan-phap-nan-185251012232459587.htm
7ce01330c91fcaf79950c7236fae2443,Đứa con của rừng ma - Truyện ngắn dự thi của Kim Sơn,2025-10-12T15:00:00,Sống đẹp,"<a href=""https://thanhnien.vn/dua-con-cua-rung-ma-truyen-ngan-du-thi-cua-kim-son-185251010151656893.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/10/edit-truyenngan2-1760083981098245539534-0-26-608-999-crop-17600840009101855040028.jpeg""></a> Tiếng chi&ecirc;ng đ&atilde; b&aacute;o rồi, cả l&agrave;ng cứ thế đến th&ocirc;i, người chết đ&atilde; chết rồi. Cứ theo tục m&agrave; l&agrave;m th&ocirc;i. Đứa trẻ kh&oacute;c ngằn ngặt mệt qu&aacute; đ&atilde; nằm thỉu b&ecirc;n x&aacute;c mẹ, tấm vải đắp ngang qua kh&ocirc;ng đủ ấm giữa đ&ecirc;m lạnh n&ecirc;n b&acirc;y giờ những tiếng ồn &agrave;o của người l&agrave;ng k&eacute;o đến ng&agrave;y một đ&ocirc;ng vẫn kh&ocirc;ng thể đ&aacute;nh thức n&oacute;.",https://thanhnien.vn/dua-con-cua-rung-ma-truyen-ngan-du-thi-cua-kim-son-185251010151656893.htm
d3428d527324a83a27e5938c42cb557a,"NSND Xu&acirc;n Bắc, NSND Tự Long k&ecirc;u gọi đấu gi&aacute; ủng hộ b&agrave; con v&ugrave;ng lũ",2025-10-12T12:57:00,Văn hóa,"<a href=""https://thanhnien.vn/nsnd-xuan-bac-nsnd-tu-long-keu-goi-dau-gia-ung-ho-ba-con-vung-lu-18525101212091115.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/12/35-1760245252411719065445-162-121-1327-1985-crop-1760245716200945151177.jpg""></a> G&oacute;p mặt trong sự kiện Lễ hội Văn h&oacute;a thế giới tại H&agrave; Nội, NSND Xu&acirc;n Bắc v&agrave; NSND Tự Long c&ugrave;ng tham gia dẫn dắt phi&ecirc;n đấu gi&aacute;, ủng hộ người d&acirc;n v&ugrave;ng lũ.",https://thanhnien.vn/nsnd-xuan-bac-nsnd-tu-long-keu-goi-dau-gia-ung-ho-ba-con-vung-lu-18525101212091115.htm
55558d75ecbfc1d8f2578325edfa5f83,Hiệp sĩ - Truyện ngắn dự thi của Trương Tuệ Đăng,2025-10-12T09:00:00,Sống đẹp,"<a href=""https://thanhnien.vn/hiep-si-truyen-ngan-du-thi-cua-truong-tue-dang-185251011154502016.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/hiep-si1-17601718984891983693885-0-28-512-847-crop-17601731435941536145759.jpg""></a> Hiệp sĩ cao đ&uacute;ng một m&eacute;t s&aacute;u, nặng năm mươi lăm k&yacute;. Thấp b&eacute;, nhẹ c&acirc;n m&agrave; tối ng&agrave;y l&agrave;m chuyện bao đồng, đ&oacute; l&agrave; lời b&agrave; vợ hay than phiền. Hiệp sĩ đang nằm thi&ecirc;m thiếp ngủ, chu&ocirc;ng điện thoại r&eacute;o rắt. Ng&aacute;p d&agrave;i v&igrave; vẫn chưa tỉnh ngủ, hiệp sĩ vẫn bấm nhận cuộc gọi.",https://thanhnien.vn/hiep-si-truyen-ngan-du-thi-cua-truong-tue-dang-185251011154502016.htm
160b6dac4190dc1df14442945d3662d1,Gửi V&agrave;m Cỏ T&acirc;y - Thơ của Lương Minh Cừ,2025-10-12T08:05:00,Văn hóa,"<a href=""https://thanhnien.vn/gui-vam-co-tay-tho-cua-luong-minh-cu-185251011153505164.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/gui-vam-co-tay1-17601718984571742534461-0-55-539-917-crop-17601730071751018332181.jpg""></a>",https://thanhnien.vn/gui-vam-co-tay-tho-cua-luong-minh-cu-185251011153505164.htm
8cd9fd151d38d09b293a2f4909c71f8b,Nh&agrave;n đ&agrave;m: Tiếng c&ograve;i t&agrave;u,2025-10-12T08:00:00,Văn hóa,"<a href=""https://thanhnien.vn/nhan-dam-tieng-coi-tau-185251011153831759.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/nhan-dam1-1760172848982722547667-0-25-313-526-crop-1760172854732862605724.jpg""></a> Ng&agrave;y xưa nh&agrave; t&ocirc;i ở trung t&acirc;m TP.Nha Trang, c&aacute;ch ga xe lửa khoảng một c&acirc;y số đường chim bay. Những đ&ecirc;m về s&aacute;ng chợt thức giấc hay những tối khuya khi kh&ocirc;ng gian thật y&ecirc;n tĩnh t&ocirc;i thường nghe tiếng c&ograve;i t&agrave;u.",https://thanhnien.vn/nhan-dam-tieng-coi-tau-185251011153831759.htm
ca2c8262ae115c3fe2f02dc6e2404479,Sự thật về ng&agrave;y Giỗ tổ v&agrave; cột đ&aacute; thề ở đền H&ugrave;ng,2025-10-12T07:45:00,Văn hóa,"<a href=""https://thanhnien.vn/su-that-ve-ngay-gio-to-va-cot-da-the-o-den-hung-185251011221453915.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/5-ava-1760195434146300770292-0-48-708-1181-crop-17601954438111278480746.jpg""></a> L&agrave; di t&iacute;ch quốc gia đặc biệt, đền H&ugrave;ng (x&atilde; Hy Cương, Ph&uacute; Thọ) gồm nhiều c&ocirc;ng tr&igrave;nh kiến tr&uacute;c từ ch&acirc;n l&ecirc;n đỉnh n&uacute;i Nghĩa Lĩnh gồm 4 đền (Hạ, Trung, Thượng, Giếng), ch&ugrave;a Thi&ecirc;n Quang, lăng H&ugrave;ng Vương&hellip;",https://thanhnien.vn/su-that-ve-ngay-gio-to-va-cot-da-the-o-den-hung-185251011221453915.htm
3fcbcde55e6b8c5dc359f5197b3eea2a,Chống đỡ kiệt t&aacute;c th&aacute;p Chăm chờ tr&ugrave;ng tu,2025-10-12T07:30:00,Văn hóa,"<a href=""https://thanhnien.vn/chong-do-kiet-tac-thap-cham-cho-trung-tu-185251011215159715.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760193396063-17601933971911989633934-13-0-813-1280-crop-17601934264201174680383.jpeg""></a> Đ&atilde; gia cố bằng khung sắt, nhưng th&aacute;p B3 tại Khu đền th&aacute;p Mỹ Sơn (TP.Đ&agrave; Nẵng) vẫn nghi&ecirc;ng l&uacute;n hơn 3 độ c&ugrave;ng những vết nứt lớn. Một trong những kiệt t&aacute;c kiến tr&uacute;c hiếm hoi c&ograve;n s&oacute;t lại, được xem l&agrave; m&ocirc; h&igrave;nh thu nhỏ của kiệt t&aacute;c th&aacute;p A1, đang phải chống đỡ chờ tr&ugrave;ng tu tổng thể, to&agrave;n diện.",https://thanhnien.vn/chong-do-kiet-tac-thap-cham-cho-trung-tu-185251011215159715.htm
c235a1f6cc6752296722439b8e2f275e,G-Dragon th&ecirc;m đ&ecirc;m diễn ở VN sau khi &#039;ch&aacute;y v&eacute;&#039;,2025-10-12T06:15:00,Xem - Nghe,"<a href=""https://thanhnien.vn/g-dragon-them-dem-dien-o-vn-sau-khi-chay-ve-185251011222655517.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760196126319-1760196126808406532519-0-0-800-1280-crop-17601961492681143551379.jpeg""></a> Tối 10.10, ban tổ chức c&ocirc;ng bố G-Dragon sẽ c&oacute; th&ecirc;m một đ&ecirc;m diễn tại H&agrave; Nội, thuộc khu&ocirc;n khổ chuyến lưu diễn quốc tế G-DRAGON 2025 WORLD TOUR [&Uuml;bermensch].",https://thanhnien.vn/g-dragon-them-dem-dien-o-vn-sau-khi-chay-ve-185251011222655517.htm
95fb40a751cb8f78c96aa63413b1b181,Thất Sơn huyền b&iacute;: Huyền thoại Đức Bổn Sư n&uacute;i Tượng,2025-10-12T06:00:00,Văn hóa,"<a href=""https://thanhnien.vn/that-son-huyen-bi-huyen-thoai-duc-bon-su-nui-tuong-185251011223940538.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/photo-1760196651072-1760196651841592348832-0-0-1250-2000-crop-17601966770151404937455.jpeg""></a> V&ugrave;ng Thất Sơn xưa c&oacute; nhiều nh&acirc;n vật huyền thoại, nhưng chỉ c&oacute; &ocirc;ng Ng&ocirc; Lợi - người s&aacute;ng lập hệ ph&aacute;i Tứ &Acirc;n Hiếu Nghĩa - được t&ocirc;n l&agrave; Đức Bổn Sư, t&ocirc;n danh d&agrave;nh cho Phật. D&acirc;n gian gọi l&agrave; &ocirc;ng Năm Thiếp.",https://thanhnien.vn/that-son-huyen-bi-huyen-thoai-duc-bon-su-nui-tuong-185251011223940538.htm
56da8a1d7fd5ec7352e0ecd4af46ef65,Tranh sơn m&agrave;i vẽ B&aacute;c Hồ nhận Guinness thế giới,2025-10-11T20:04:00,Văn hóa,"<a href=""https://thanhnien.vn/tranh-son-mai-ve-bac-ho-nhan-guinness-the-gioi-18525101119311994.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/psx20251011163524-17601854865111902788272-60-569-1106-2243-crop-1760185876458616261565.jpg""></a> T&aacute;c phẩm B&aacute;c Hồ đọc Tuy&ecirc;n ng&ocirc;n độc lập nhận kỷ lục Guinness thế giới &#039;bức tranh sơn m&agrave;i liền khổ lớn nhất&#039;.",https://thanhnien.vn/tranh-son-mai-ve-bac-ho-nhan-guinness-the-gioi-18525101119311994.htm
92b03a25de1de1e96c0edd7b569fb96b,Nam diễn vi&ecirc;n bị bắn chết khi đang l&aacute;i xe,2025-10-11T20:00:00,Văn hóa,"<a href=""https://thanhnien.vn/nam-dien-vien-bi-ban-chet-khi-dang-lai-xe-18525101119535637.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/z7106162266314c780f737f37346770d5b44619adf60d7-1760186421058133530137-124-0-715-946-crop-17601870974051368949011.jpg""></a> Nam ca sĩ ki&ecirc;m diễn vi&ecirc;n người Argentina, Fede Dorcaz, đ&atilde; tử vong ở tuổi 29 sau khi bất ngờ bị bắn l&uacute;c đang l&aacute;i xe tại thủ đ&ocirc; Mexico.",https://thanhnien.vn/nam-dien-vien-bi-ban-chet-khi-dang-lai-xe-18525101119535637.htm
9c1a7cba7369a42ddec373bd7ac5e53e,Bếp thiện nguyện Từ T&acirc;m,2025-10-11T15:00:00,Sống đẹp,"<a href=""https://thanhnien.vn/bep-thien-nguyen-tu-tam-185251009151308612.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/9/16-17599956847911635988491-107-0-1707-2560-crop-17599974929991378627816.jpg""></a> Mặc d&ugrave; mới th&agrave;nh lập kh&ocirc;ng l&acirc;u nhưng nh&oacute;m Bếp thiện nguyện Từ T&acirc;m Gia Lai hoạt động rất năng nổ v&agrave; t&iacute;ch cực.",https://thanhnien.vn/bep-thien-nguyen-tu-tam-185251009151308612.htm
ad8c88b4209db4d25808fc8f016e4640,Thơ Nguyễn Kim Huy: L&agrave;n hương bay trong những ng&ocirc;n từ,2025-10-11T10:00:00,Văn hóa,"<a href=""https://thanhnien.vn/tho-nguyen-kim-huy-lan-huong-bay-trong-nhung-ngon-tu-185251011091453286.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/11/nguyen-kim-huy-2-17601490675572025847210-97-0-1377-2048-crop-17601491475661599190300.jpg""></a> Đ&oacute; l&agrave; lời bộc bạch của nh&agrave; thơ xứ Quảng Nguyễn Kim Huy khi anh vừa cho ra mắt bạn đọc tập thơ v&agrave; trường ca &#039;Những ban mai tinh khiết&#039; (NXB Đ&agrave; Nẵng, 2025).",https://thanhnien.vn/tho-nguyen-kim-huy-lan-huong-bay-trong-nhung-ngon-tu-185251011091453286.htm
688bafc26cbd8484e4a3f85d7bf108e4,T&acirc;m nguyện của nhạc sĩ Trần Tiến sau biến cố sức khỏe,2025-10-11T07:40:00,Văn hóa,"<a href=""https://thanhnien.vn/tam-nguyen-cua-nhac-si-tran-tien-sau-bien-co-suc-khoe-185251010233208496.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/10/img6698-17601247663901958670133-91-0-1691-2560-crop-1760125628099750759953.jpeg""></a> Sau cơn &#039;thập tử nhất sinh&#039;, trải qua 30 lần xạ trị chiến đấu với ung thư v&ograve;m họng, sức khỏe của nhạc sĩ Trần Tiến nay đ&atilde; phục hồi đ&aacute;ng kể. Gi&acirc;y ph&uacute;t chống chọi với bạo bệnh gi&uacute;p &ocirc;ng tr&acirc;n trọng từng khoảnh khắc b&igrave;nh dị, đồng thời sống bao dung hơn với mọi người.",https://thanhnien.vn/tam-nguyen-cua-nhac-si-tran-tien-sau-bien-co-suc-khoe-185251010233208496.htm
d3000ca58c23bdb5670cd421f45f4b2d,Thi&ecirc;n sứ Hải An dẫn đường cho tr&aacute;i tim của mẹ,2025-10-11T07:00:00,Sống đẹp,"<a href=""https://thanhnien.vn/thien-su-hai-an-dan-duong-cho-trai-tim-cua-me-185251010185614756.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/10/chi-thuy-duong-voi-cong-viec-can-bo-van-dong-hien-mo-tang-tai-benh-vien-mat-ha-noi-2-ol-1760096872445373709535-0-36-598-993-crop-17600968785971327689962.jpg""></a>  &quot;Mẹ thương con c&oacute; hay chăng, thương từ khi thai ngh&eacute;n trong l&ograve;ng&quot;... T&igrave;nh y&ecirc;u của người mẹ bắt đầu từ khi &yacute; niệm &quot;c&oacute; con&quot; h&igrave;nh th&agrave;nh trong đầu đến khi mang thai v&agrave; trưởng th&agrave;nh c&ugrave;ng con đến suốt cuộc đời.",https://thanhnien.vn/thien-su-hai-an-dan-duong-cho-trai-tim-cua-me-185251010185614756.htm
66482366ef9630cd0eb48120cf29f10b,D&agrave;n nhạc London danh tiếng tr&igrave;nh diễn &#039;Tiến qu&acirc;n ca&#039;,2025-10-11T06:53:00,Văn hóa,"<a href=""https://thanhnien.vn/dan-nhac-london-danh-tieng-trinh-dien-tien-quan-ca-185251010225718254.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/10/19a1-17601112576841643515290-123-0-1723-2560-crop-1760111677016343760844.jpg""></a> Mở m&agrave;n bằng Quốc ca VN - Tiến qu&acirc;n ca; truyền trực tiếp tr&ecirc;n m&agrave;n h&igrave;nh lớn tại phố đi bộ Hồ Gươm&hellip; l&agrave; những m&oacute;n qu&agrave; được d&agrave;n nhạc London danh tiếng d&agrave;nh ri&ecirc;ng cho c&ocirc;ng ch&uacute;ng thủ đ&ocirc; trong lần thứ 4 trở lại VN.",https://thanhnien.vn/dan-nhac-london-danh-tieng-trinh-dien-tien-quan-ca-185251010225718254.htm
